"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"3093"," Catton ,  Charles ",1728,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5076142"," painter ",5311,29,1,NA,NA,NA,NA,NA,NA,0.367361803862695
"3094","Chamberlin, Mason",1727,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6783542"," painter ",3944,30,2,NA,NA,NA,NA,NA,NA,0.352402422497735
"3095"," Chinnery ,  George ",1774,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3089402"," painter ",10081,82,9,NA,NA,NA,NA,NA,NA,1.08692648572442
"3096"," Clayton ,  John ",1728,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6226291"," painter ",1689,7,1,NA,NA,NA,NA,NA,NA,0.140414224892206
"3097","Elder, John",1712,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6226369"," painter ",3484,37,1,NA,NA,NA,NA,NA,NA,0.307779857193175
"3098","Younger, John",1747,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6226371"," painter ",3127,26,1,NA,NA,NA,NA,NA,NA,0.260024754257726
"3099","Cleveley, Robert",1747,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3434814"," painter ",4263,29,4,NA,NA,NA,NA,NA,NA,0.451851397962898
"3100"," Clint ,  George ",1770,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5537980"," painter ",7129,36,1,NA,NA,NA,NA,NA,NA,0.469654084318608
"3101"," Collett ,  John ",1725,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q12055255"," painter ",5485,22,1,NA,NA,NA,NA,NA,NA,0.355105027950931
"3102"," Constable ,  John ",1776,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q159297"," painter ",32619,1000,54,NA,NA,NA,NA,NA,NA,6.72224417473027
"3103"," Cosway ,  Richard ",1742,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2539929"," painter ",9922,120,7,NA,NA,NA,NA,NA,NA,1.10106484209699
"3104","Cotes, Francis",1726,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q632772"," painter ",3550,94,7,NA,NA,NA,NA,NA,NA,0.738323361512725
"3105"," Cotman ,  John ",1782,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1288248"," painter ",11163,166,12,NA,NA,NA,NA,NA,NA,1.50914485972524
"3106"," Cozens ,  Alexander ",1717,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2610149"," painter ",9350,41,7,NA,NA,NA,NA,NA,NA,0.848127771145964
"3107"," Cozens ,  John Robert ",1752,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q613852"," painter ",4300,40,9,NA,NA,NA,2336,8,9,1.21900271327814
"3108","painter), John",1751,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q18546517"," painter ",2699,11,1,NA,NA,NA,NA,NA,NA,0.197562655669228
"3109","Cranke, James",1707,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6131885"," painter ",2816,13,2,NA,NA,NA,NA,NA,NA,0.252552391961434
"3110","Crome, John",1768,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3503915"," painter ",13753,106,9,NA,NA,NA,NA,NA,NA,1.32188294144508
"3111"," Crosse ,  Richard ",1742,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7324981"," painter ",8043,22,2,NA,NA,NA,NA,NA,NA,0.514675466719618
"3112"," Dagley ,  Richard ",1765,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7325070"," artist ",7981,11,1,NA,NA,NA,NA,NA,NA,0.436301378059888
"3113","Dance-Holland, Nathaniel",1735,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3336784"," painter ",5879,120,5,NA,NA,NA,NA,NA,NA,0.830422004908953
"3114","(artist), Bartholomew",1691,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4865240"," painter ",3021,13,1,NA,NA,NA,NA,NA,NA,0.217865537055942
"3115"," Daniell ,  Samuel ",1775,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2713425"," painter ",3752,37,4,NA,NA,NA,NA,NA,NA,0.451750738431982
"3116"," Daniell ,  Thomas ",1749,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q708907"," painter ",10630,68,6,NA,NA,NA,3166,14,6,1.37752122637407
"3117"," Daniell ,  William ",1769,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q708629"," painter ",21424,94,6,NA,NA,NA,NA,NA,NA,1.50224962397197
"3118"," Dayes ,  Edward ",1763,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5342550"," painter ",4110,30,4,NA,NA,NA,964,8,4,0.693061989299908
"3119","Wilde, Samuel",1751,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7411251"," painter ",4113,40,1,NA,NA,NA,NA,NA,NA,0.344833167056101
"3120"," De la Motte ,  William ",1775,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q8004299"," painter ",2309,23,1,NA,NA,NA,NA,NA,NA,0.214428919114256
"3121","Delaval, Rhoda",1725,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q19575043"," artist ",9679,20,1,NA,NA,NA,NA,NA,NA,0.53891878236812
"3122","Devis, Anthony",1729,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4772393"," painter ",4219,25,1,NA,NA,NA,NA,NA,NA,0.306507092276125
"3123"," Devis ,  Arthur ",1712,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3286189"," painter ",12591,87,6,NA,NA,NA,5776,9,6,1.59191073313436
"3124","Devis, Arthur",1762,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4800678"," painter ",6838,48,3,NA,NA,NA,NA,NA,NA,0.578900117721694
"3125","Dighton, Robert",1752,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7343545"," caricaturist ",6613,27,1,NA,NA,NA,NA,NA,NA,0.420461361923621
"3126","(artist), Robert",1748,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q973073"," painter ",3573,42,3,NA,NA,NA,NA,NA,NA,0.414080015254825
"3127"," Drake ,  Nathan ",1726,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6969026"," painter ",4524,11,1,NA,NA,NA,NA,NA,NA,0.280050002954907
"3128","Duesbury, William",1725,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1988666"," entrepreneur ",7648,141,14,NA,NA,NA,NA,NA,NA,1.36631521494357
"3129","Edridge, Henry",1768,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4529914"," painter ",3089,35,2,NA,NA,NA,NA,NA,NA,0.328130038844396
"3130"," Edwards ,  Edward ",1738,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5342741"," painter ",6395,24,1,NA,NA,NA,NA,NA,NA,0.401984654654894
"3131","Edy, John",1760,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3374273"," painter ",1390,9,3,NA,NA,NA,NA,NA,NA,0.220553922787286
"3132","Eginton, Francis",1737,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5480851"," painter ",8456,14,1,NA,NA,NA,NA,NA,NA,0.466394111768296
"3133","Elford, William",1749,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7529579"," banker ",5550,38,1,NA,NA,NA,NA,NA,NA,0.404034528888843
"3134","Emes, John",1762,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6231747"," engraver ",2457,12,1,NA,NA,NA,NA,NA,NA,0.189499082140049
"3135"," Engleheart ,  George ",1750,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q358195"," painter ",10352,36,9,NA,NA,NA,3787,5,9,1.51963394263863
"3136","Engleheart, John",1784,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1193721"," painter ",1213,15,2,NA,NA,NA,NA,NA,NA,0.185848071416679
"3137"," Farington ,  Joseph ",1747,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6283034"," painter ",8274,67,1,NA,NA,NA,NA,NA,NA,0.610515136135573
"3138"," Feary ,  John ",1770,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6232836"," painter ",2070,6,1,NA,NA,NA,NA,NA,NA,0.154760396379034
"3139","Fielding, Nathan",1746,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6969373"," painter ",2240,11,1,NA,NA,NA,NA,NA,NA,0.176816522845049
"3140"," Finney ,  Samuel ",1719,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7411382"," painter ",1996,6,1,NA,NA,NA,NA,NA,NA,0.151415703941149
"3141","Fownes-Luttrell, Margaret",1726,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q19626719"," painter ",11940,25,2,NA,NA,NA,NA,NA,NA,0.69943762640698
"3142"," Frost ,  George ",1754,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5539512"," painter ",3023,9,2,NA,NA,NA,NA,NA,NA,0.250410592223684
"3143"," Frye ,  Thomas ",1710,"Anglo-Irish","https://www.wikidata.org/wiki/Special:EntityPage/Q3893676"," painter ",4684,46,4,NA,NA,NA,6887,9,4,0.980354854430586
"3144","Gainsborough, Thomas",1727,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q192720"," painter ",27619,889,54,NA,NA,NA,9834,231,54,9.91191530513119
"3145","Gandy, William",1655,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q8009653"," painter ",3062,11,1,NA,NA,NA,NA,NA,NA,0.213969728033448
"3146"," Gardner ,  Daniel ",1750,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4906954"," painter ",23224,40,2,NA,NA,NA,NA,NA,NA,1.25257514534251
"3147","Garrard, George",1760,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5539629"," painter ",6665,20,2,NA,NA,NA,NA,NA,NA,0.446642920273354
"3148"," Gartside ,  Mary ",1781,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6779618"," painter ",5165,11,2,NA,NA,NA,NA,NA,NA,0.352974828163787
"3149","Gilpin, Sawrey",1733,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7428677"," painter ",8994,33,1,NA,NA,NA,NA,NA,NA,0.545325949321701
"3150"," Gilpin ,  William ",1762,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1447998"," painter ",8678,45,2,NA,NA,NA,NA,NA,NA,0.609489462133975
"3151"," Girtin ,  Thomas ",1775,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q714243"," painter ",7017,94,15,NA,NA,NA,NA,NA,NA,1.24664717751719
"3152"," Glover ,  John ",1767,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q3181600"," painter ",14001,70,2,NA,NA,NA,NA,NA,NA,0.921943192770266
"3153","(artist), Charles",1784,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5078339"," painter ",6889,13,1,NA,NA,NA,NA,NA,NA,0.392693514755123
"3154"," Green ,  Amos ",1735,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q4747880"," painter ",2891,8,1,NA,NA,NA,NA,NA,NA,0.197617352448243
"3155","Gresse, John",1741,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6218578"," painter ",3046,12,1,NA,NA,NA,NA,NA,NA,0.216121026003756
"3156","II, Jan",1688,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1902248"," painter ",1324,16,3,NA,NA,NA,1317,4,3,0.434056809794499
"3157","(artist), William",1778,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q17423832"," painter ",3155,7,1,NA,NA,NA,NA,NA,NA,0.206675293999496
"3158"," Hamilton ,  William ",1751,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q15472"," painter ",3431,46,5,NA,NA,NA,NA,NA,NA,0.507064834371065
"3159","Harcourt, George",1736,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q20095741"," politician ",4940,24,2,NA,NA,NA,NA,NA,NA,0.380173326488004
"3160"," Harding ,  Silvester ",1745,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7516908"," artist ",4455,27,1,NA,NA,NA,NA,NA,NA,0.322922898667459
"3161"," Hardy ,  Thomas ",1757,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7790419"," painter ",5484,42,1,NA,NA,NA,NA,NA,NA,0.412549323677158
"3162","Harlow, George",1787,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2733223"," painter ",10331,38,3,NA,NA,NA,2953,13,3,1.00197757678101
"3163"," Hassell ,  John ",1767,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2584222"," painter ",3835,30,1,NA,NA,NA,NA,NA,NA,0.30352322400446
"3164","Elder, Moses",1735,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6915810"," painter ",4099,15,1,NA,NA,NA,NA,NA,NA,0.272338519564834
"3165","Younger, Moses",1773,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6915812"," painter ",3062,14,1,NA,NA,NA,NA,NA,NA,0.222593152174351
"3166"," Havell ,  William ",1782,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q8011020"," painter ",6821,25,1,NA,NA,NA,NA,NA,NA,0.424113710159597
"3167"," Haydon ,  Benjamin ",1786,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q817668"," painter ",22491,251,8,NA,NA,NA,NA,NA,NA,2.08967411694186
"3168"," Hayman ,  Francis ",1708,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1441554"," painter ",3815,85,9,NA,NA,NA,2631,22,9,1.3980762796318
"3169","Hayter, Charles",1761,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5078867"," painter ",4781,22,4,NA,NA,NA,NA,NA,NA,0.455142922032653
"3170","Haytley, Edward",1740,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q5343379"," painter ",4597,14,1,NA,NA,NA,NA,NA,NA,0.291972920987236
"3171","Hazlitt, John",1767,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q6238441"," painter ",8090,18,1,NA,NA,NA,NA,NA,NA,0.46134934261924
"3172"," Heaphy ,  Thomas ",1775,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q14538310"," painter ",4707,26,2,NA,NA,NA,NA,NA,NA,0.37539101459058
"3173"," Hearne ,  Thomas ",1744,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7790548"," painter ",11764,67,1,NA,NA,NA,NA,NA,NA,0.768258063273665
"3174","Heins, John",1697,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q16842181"," painter ",5472,11,1,NA,NA,NA,NA,NA,NA,0.322898224997001
"3175"," Highmore ,  Joseph ",1692,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1707243"," painter ",5605,69,10,NA,NA,NA,4968,11,10,1.55615156882283
"3176","Hilton, William",1786,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q2579290"," painter ",5152,44,2,NA,NA,NA,NA,NA,NA,0.447244912609765
"3177"," Hoadly ,  Sarah ",1676,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q7422393"," painter ",2956,18,2,NA,NA,NA,NA,NA,NA,0.273252562033713
"3178"," Hoare ,  Mary ",1753,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q14365355"," painter ",2466,10,3,NA,NA,NA,NA,NA,NA,0.272062033489627
"3179","Hoare, William",1707,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1983389"," painter ",5916,73,4,NA,NA,NA,NA,NA,NA,0.653041482657723
"3180","Antonissen, Hendrik-Jozef",1737,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2359184"," painter ",1289,18,4,NA,NA,NA,NA,NA,NA,0.285811698947108
"3181","Berghe, Augustin",1756,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q17276403"," painter ",1051,7,3,NA,NA,NA,NA,NA,NA,0.199482666110787
"3182","Beschey, Balthasar",1708,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2881605"," painter ",9547,22,3,NA,NA,NA,NA,NA,NA,0.626606637521671
"3183","Beschey, Jacob",1710,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q19668207"," painter ",6433,7,2,NA,NA,NA,NA,NA,NA,0.398788686217875
"3184","Breydel, Frans",1679,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q17282023"," painter ",2688,5,3,NA,NA,NA,NA,NA,NA,0.267723737235111
"3185","Breydel, Karel",1678,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q6369266"," painter ",3723,22,6,NA,NA,NA,NA,NA,NA,0.495227973738914
"3186","III, Pieter",1684,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3387994"," painter ",10246,23,2,NA,NA,NA,NA,NA,NA,0.617122339280019
"3187","Coclers, Marie-Lambertine",1761,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q19755067"," painter ",1100,8,3,NA,NA,NA,NA,NA,NA,0.204571869600859
"3188","Cort, Hendrik",1742,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3130267"," painter ",6317,39,4,NA,NA,NA,NA,NA,NA,0.573433959523779
"3189","Dael, Jan",1764,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1682429"," painter ",6490,27,3,NA,NA,NA,NA,NA,NA,0.502807054568023
"3190","Delatour, %C3%89lisabeth",1750,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q21396068"," illuminator ",1629,13,2,NA,NA,NA,NA,NA,NA,0.1989017173159
"3191","Duvivier, Jean-Bernard",1762,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q6169024"," painter ",2897,18,2,NA,NA,NA,12041,2,2,0.796235495006679
"3192","Eliaerts, Jan",1761,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q4776112"," painter ",2701,11,2,NA,NA,NA,NA,NA,NA,0.241605609691507
"3193"," Faes ,  Pieter ",1750,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2801572"," botanical illustrator ",3818,17,3,NA,NA,NA,NA,NA,NA,0.353291791296156
"3194","Falens, Carel",1683,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3658536"," painter ",1339,19,3,NA,NA,NA,NA,NA,NA,0.246993544054275
"3195","Franquinet, Wilhelm",1785,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q8002188"," painter ",912,5,1,NA,NA,NA,NA,NA,NA,0.0995460048671446
"3196","Garemyn, Jan",1712,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q664002"," painter ",1350,12,3,NA,NA,NA,NA,NA,NA,0.227369405069872
"3197","Hamilton, Johann",1672,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q12059431"," painter ",1075,6,2,NA,NA,NA,NA,NA,NA,0.15374039958278
"3198","Hamilton, Philipp",1664,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q3379112"," painter ",1097,9,2,NA,NA,NA,NA,NA,NA,0.163358191745757
"3199","Hardim%C3%A9, Simon",1672,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q16859321"," painter ",1304,15,1,NA,NA,NA,NA,NA,NA,0.146008582214986
"3200","Herreyns, Willem",1743,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1892493"," painter ",7353,19,4,NA,NA,NA,NA,NA,NA,0.562770159381485
"3201","Elder, Jan",1682,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q5928752"," painter ",3262,15,5,NA,NA,NA,NA,NA,NA,0.410317563897017
"3202","Younger, Jan",1714,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q18325440"," painter ",3556,20,2,NA,NA,NA,NA,NA,NA,0.306120639335725
"3203"," Lambrecht ,  Jan ",1680,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q21458012"," painter ",2817,7,1,NA,NA,NA,NA,NA,NA,0.191398185296724
"3204","Lint, Hendrik",1684,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q5713870"," painter ",12134,35,3,NA,NA,NA,NA,NA,NA,0.780903448485519
"3205"," Michau ,  Théobald ",1676,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q83556"," painter ",2054,27,6,NA,NA,NA,NA,NA,NA,0.43416397326884
"3206","Ommeganck, Balthasar",1755,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q2198269"," painter ",6265,39,4,NA,NA,NA,NA,NA,NA,0.571083635107968
"3207","Paelinck, Joseph",1781,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q1418901"," painter ",2124,33,7,NA,NA,NA,NA,NA,NA,0.498527276732061
"3208","Roore, Jacques",1686,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q6120657"," painter ",6568,20,1,NA,NA,NA,NA,NA,NA,0.398306104337575
"3209","Assche, Henri",1774,"Belgium","https://www.wikidata.org/wiki/Special:EntityPage/Q3132121"," painter ",2150,15,3,NA,NA,NA,NA,NA,NA,0.2721516663771
"3210","Visch, Matthias",1702,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2352426"," painter ",2658,7,4,NA,NA,NA,NA,NA,NA,0.316069287198005
"3211","Ziesel, Georges",1755,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q2203790"," painter ",1155,11,2,NA,NA,NA,NA,NA,NA,0.171728656867584
"3212","Baltard, Louis-Pierre",1764,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1644600"," architect ",3966,25,7,NA,NA,NA,6966,40,7,1.28956343192617
"3213","Seon, Jeong",1676,"Korean","https://www.wikidata.org/wiki/Special:EntityPage/Q489785"," painter ",15178,60,9,NA,NA,NA,NA,NA,NA,1.25406503332042
"3214","Michinobu, Kan%C5%8D",1730,"Japanese","https://www.wikidata.org/wiki/Special:EntityPage/Q11571450"," painter ",6055,6,2,NA,NA,NA,NA,NA,NA,0.378829160943152
"3215","H%C5%8Ditsu, Sakai",1761,"Japanese","https://www.wikidata.org/wiki/Special:EntityPage/Q3469342"," painter ",12198,37,7,NA,NA,NA,NA,NA,NA,0.965355332603544
"3216","Shiseki, S%C5%8D",1715,"Japanese","https://www.wikidata.org/wiki/Special:EntityPage/Q3511675"," painter ",3238,12,6,NA,NA,NA,NA,NA,NA,0.444561931570487
