"","X.1","X","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca","Occupation_precise"
"3716",3716,3716,17195,1666,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q88202","scientist",NA,NA,NA,4008,15,4,NA,NA,NA,0.254627808923696," botanist "
"3717",3717,3717,17197,1635,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q46830","architect",NA,NA,NA,95631,231,81,54685,222,81,11.0324739865258," architect "
"3718",3718,3718,17199,16,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q1442044","scientist",NA,NA,NA,3349,12,2,NA,NA,NA,0.165786173362296," botanist "
"3719",3719,3719,17200,1648,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1375945","scientist",NA,NA,NA,2450,8,7,602,11,7,0.510201567778491," botanist "
"3720",3720,3720,17201,1656,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q89822","scientist",NA,NA,NA,3740,14,6,NA,NA,NA,0.296258093241615," botanist "
"3721",3721,3721,17202,1638,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1085318","scientist",NA,NA,NA,2287,12,1,NA,NA,NA,0.105861784908389," botanist "
"3722",3722,3722,17203,1586,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q726257","scientist",NA,NA,NA,3043,14,6,NA,NA,NA,0.274829225573068," botanist "
"3723",3723,3723,17204,1660,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q983409","scientist",NA,NA,NA,3475,17,14,NA,NA,NA,0.52033469868037," naturalist "
"3724",3724,3724,17207,1607,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1697959","scientist",NA,NA,NA,5654,12,4,NA,NA,NA,0.291199692089345," botanist "
"3725",3725,3725,17208,1638,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q522664","scientist",NA,NA,NA,4510,22,15,9976,56,15,1.55798155961462," botanist "
"3726",3726,3726,17210,1618,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1986640","pharmacist",NA,NA,NA,2645,8,2,NA,NA,NA,0.125430829995553," pharmacist "
"3727",3727,3727,17211,1658,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q470543","scientist",NA,NA,NA,7752,99,17,NA,NA,NA,1.11723096322374," botanist "
"3728",3728,3728,17212,1653,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1507882","gardener",NA,NA,NA,8230,21,1,NA,NA,NA,0.330676277594317," gardener "
"3729",3729,3729,17214,1626,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q330422","scientist",NA,NA,NA,5147,11,4,NA,NA,NA,0.270934449937345," botanist "
"3730",3730,3730,17215,1604,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q16577272","physician",NA,NA,NA,3154,9,2,NA,NA,NA,0.145757561007434," physician "
"3731",3731,3731,17216,1663,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1596729","scientist",NA,NA,NA,3229,6,3,NA,NA,NA,0.161303748593582," botanist "
"3732",3732,3732,17219,1574,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q116577","physician",NA,NA,NA,2646,26,5,NA,NA,NA,0.291483677095446," physician "
"3733",3733,3733,17221,1646,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q468460","scientist",NA,NA,NA,3665,131,17,NA,NA,NA,1.1412685955657," engineer "
"3734",3734,3734,17222,1674,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q1363211","scientist",NA,NA,NA,4901,11,4,NA,NA,NA,0.263371320171975," botanist "
"3735",3735,3735,17226,1579,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2521133","scientist",NA,NA,NA,2669,13,2,NA,NA,NA,0.14955777717489," botanist "
"3736",3736,3736,17227,1630,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q350198","scientist",NA,NA,NA,10759,55,25,NA,NA,NA,1.22204598333671," botanist "
"3737",3737,3737,17228,1627,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q61439","scientist",NA,NA,NA,19147,67,17,NA,NA,NA,1.31787362488715," botanist "
"3738",3738,3738,17229,1629,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1673469","scientist",NA,NA,NA,19940,12,5,7170,4,5,1.13727099733328," botanist "
"3739",3739,3739,17230,1619,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1696375","scientist",NA,NA,NA,4623,18,1,NA,NA,NA,0.205747670282377," botanist "
"3740",3740,3740,17231,1605,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q19965514","university teacher",NA,NA,NA,14534,18,1,NA,NA,NA,0.510455715422941," university teacher "
"3741",3741,3741,17232,1660,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1555086","pharmacist",NA,NA,NA,4425,14,1,NA,NA,NA,0.180949008465542," pharmacist "
"3742",3742,3742,17233,1575,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1382991","physician",NA,NA,NA,5883,10,2,NA,NA,NA,0.234336926487286," physician "
"3743",3743,3743,17234,1619,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q1429492","scientist",NA,NA,NA,3614,10,1,NA,NA,NA,0.137304011095163," botanist "
"3744",3744,3744,17235,1641,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q360689","physician",NA,NA,NA,6029,13,10,NA,NA,NA,0.471049492631597," physician "
"3745",3745,3745,17236,1640,"Netherlands","https://www.wikidata.org/wiki/Special:EntityPage/Q696298","scientist",NA,NA,NA,5896,12,2,NA,NA,NA,0.244092236420818," botanist "
"3746",3746,3746,17237,1660,"United Kingdom","https://www.wikidata.org/wiki/Special:EntityPage/Q310326","physician",NA,NA,NA,4814,89,33,NA,NA,NA,1.41650652805001," physician "
"3747",3747,3747,17239,1602,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q16509383","physician",NA,NA,NA,7037,13,1,NA,NA,NA,0.256575643298045," physician "
"3748",3748,3748,17240,1630,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1442333","scientist",NA,NA,NA,2043,10,7,634,10,7,0.503914398899542," botanist "
