"","Names","Birth_dates","Countries","Wikidata","Occupation","bytes_english","Quotations_english","languages_english","bytes_german","Quotations_german","languages_german","bytes_french","Quotations_french","languages_french","pca"
"478"," Q55056975 ,  Q55057021 ",1731,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3106049"," sculptor ",1233,4,3,NA,NA,NA,954,10,3,0.282768547035973
"479","Chardigny, Barth%C3%A9l%C3%A9my-Fran%C3%A7ois",1757,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2886016"," sculptor ",5103,6,3,NA,NA,NA,10548,18,3,0.792934092679943
"480"," Charpentier ,  Julie ",1770,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3189182"," sculptor ",5215,5,4,NA,NA,NA,5613,16,4,0.700842217895711
"481","Chastel, Jean-Pancrace",1726,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3168288"," sculptor ",4130,3,3,NA,NA,NA,10442,17,3,0.736778755783951
"482","Chaudet, Antoine-Denis",1763,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q601065"," sculptor ",2375,32,10,NA,NA,NA,4360,66,10,1.20445213148829
"483"," Chinard ,  Joseph ",1756,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3099451"," sculptor ",5004,23,6,NA,NA,NA,29134,67,6,1.81402548798573
"484"," Collot ,  Marie-Anne ",1748,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q454817"," sculptor ",9342,18,7,NA,NA,NA,10631,25,7,1.31414327356887
"485","Corbet, Charles-Louis",1758,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958199"," sculptor ",5956,7,5,NA,NA,NA,2433,19,5,0.717599666382612
"486","Couasnon, Jean-Louis",1747,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q17308905"," sculptor ",3772,2,1,NA,NA,NA,NA,NA,NA,0.144872421044661
"487"," Coudray ,  François ",1678,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q15136916"," sculptor ",1146,6,3,NA,NA,NA,2917,5,3,0.327007811223972
"488","Younger, Guillaume",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1351180"," sculptor ",4873,27,11,NA,NA,NA,6399,43,11,1.35157513764691
"489","Cressent, Charles",1685,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2958822"," sculptor ",3166,23,6,NA,NA,NA,NA,NA,NA,0.33404782049514
"490","Dantoine, %C3%89tienne",1737,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3592127"," sculptor ",2436,6,4,NA,NA,NA,7375,26,4,0.675355133427693
"491","Defernex, Jean-Baptiste",1729,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q6168896"," sculptor ",3366,9,2,NA,NA,NA,4799,8,2,0.431761415016436
"492","Dejoux, Claude",1732,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2977260"," sculptor ",6450,7,3,NA,NA,NA,3813,21,3,0.650356993377583
"493","Delaistre, Fran%C3%A7ois-Nicolas",1746,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3084399"," sculptor ",1835,15,3,NA,NA,NA,5468,13,3,0.488032715297283
"494","Deseine, Claude",1740,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2976888"," sculptor ",1306,15,3,NA,NA,NA,5405,16,3,0.474197906438676
"495","Deseine, Louis-Pierre",1749,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3262911"," sculptor ",5379,10,3,NA,NA,NA,8512,30,3,0.793885219372444
"496","Devosge, Claude",1697,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q338999"," architect ",770,7,3,NA,NA,NA,1107,8,3,0.266233879763204
"497"," Dumont ,  Edme ",1720,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3047692"," sculptor ",1406,11,3,NA,NA,NA,2199,10,3,0.345026161157552
"498"," Dumont ,  François ",1687,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1451015"," sculptor ",2963,15,5,NA,NA,NA,5140,14,5,0.671191303453877
"499"," Duret ,  François-Joseph ",1729,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3083448"," sculptor ",1836,37,3,NA,NA,NA,7263,8,3,0.573446244685064
"500","Espercieux, Jean-Joseph",1757,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q946167"," sculptor ",3062,8,3,NA,NA,NA,5447,20,3,0.55257403857502
"501","l%E2%80%99Estache, Pierre",1688,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3387573"," sculptor ",1100,54,4,NA,NA,NA,1509,6,4,0.456506207276764
"502","Falconet, %C3%89tienne",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q289246"," sculptor ",6056,68,20,NA,NA,NA,13062,100,20,2.55102792353939
"503","Foucou, Jean-Joseph",1739,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q633552"," sculptor ",2309,15,3,NA,NA,NA,5471,17,3,0.523986675165178
"504","Gaulle, Edme",1762,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3047698"," sculptor ",3077,16,3,NA,NA,NA,3785,22,3,0.524802526610325
"505"," Giraud ,  Jean-Baptiste ",1752,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164112"," sculptor ",1151,9,2,NA,NA,NA,2233,17,2,0.286884928104719
"506","Gois, Edme-Fran%C3%A7ois-%C3%89tienne",1765,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q515475"," sculptor ",1327,11,3,NA,NA,NA,3816,15,3,0.412075888119081
"507","Gois, %C3%89tienne-Pierre-Adrien",1731,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3592023"," sculptor ",1957,9,3,NA,NA,NA,7172,21,3,0.565184883903445
"508","Houdon, Jean-Antoine",1741,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q318741"," sculptor ",9813,197,27,NA,NA,NA,19236,227,27,4.15930245111127
"509","d%27Huez, Jean-Baptiste",1728,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164493"," sculptor ",6483,8,3,NA,NA,NA,1313,7,3,0.521242395504155
"510"," Julien ,  Pierre ",1731,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3385653"," sculptor ",6069,25,4,NA,NA,NA,6224,50,4,0.928848187977578
"511","Sueur, Jacques-Philippe",1759,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3158047"," sculptor ",2761,5,3,NA,NA,NA,2707,15,3,0.426637449182494
"512"," Lecomte ,  Félix ",1737,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3092512"," sculptor ",1313,14,5,NA,NA,NA,5802,35,5,0.697291252071388
"513","Lemot, Fran%C3%A7ois-Fr%C3%A9d%C3%A9ric",1771,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1233320"," sculptor ",5609,30,9,NA,NA,NA,14584,92,9,1.69610874028919
"514"," Marin ,  Joseph ",1749,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3184747"," sculptor ",1393,4,3,NA,NA,NA,5341,19,3,0.463818391330229
"515","Michel, Claude",1738,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2979538"," sculptor ",6283,66,11,NA,NA,NA,9592,65,11,1.68156771197662
"516"," Mignot ,  Pierre-Philippe ",1715,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383472"," sculptor ",1503,6,2,NA,NA,NA,2629,6,2,0.266980150471719
"517","Moitte, Jean",1746,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3172432"," sculptor ",5513,24,4,NA,NA,NA,8716,82,4,1.10280803764017
"518","Mouchy, Louis-Philippe",1734,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3260808"," sculptor ",5777,5,2,NA,NA,NA,4633,19,2,0.565013668023919
"519","Pajou, Augustin",1730,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q524291"," sculptor ",5253,68,16,NA,NA,NA,12289,114,16,2.26313310442599
"520"," Petitot ,  Pierre ",1760,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2343729"," sculptor ",1727,20,5,NA,NA,NA,3357,17,5,0.582171575440298
"521","Ramey, Claude",1754,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2978042"," sculptor ",2736,10,5,NA,NA,NA,5111,27,5,0.698764418861807
"522","Ravrio, Andr%C3%A9-Antoine",1759,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2115832"," chansonnier ",1847,5,3,NA,NA,NA,6091,17,3,0.502213502191928
"523"," Roland ,  Philippe ",1746,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3379186"," sculptor ",1206,18,3,NA,NA,NA,13401,46,3,0.844808401068143
"524","Roubiliac, Louis-Fran%C3%A7ois",1695,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q1284603"," painter ",14692,130,8,NA,NA,NA,4970,28,8,1.68821782271072
"525","Slodtz, Ren%C3%A9-Michel",1705,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3308753"," sculptor ",2628,32,6,NA,NA,NA,3130,38,6,0.789539990527773
"526","Stouf, Jean-Baptiste",1742,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3164444"," sculptor ",1493,10,3,NA,NA,NA,6100,22,3,0.516563717779479
"527","Suzanne, Fran%C3%A7ois",1750,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3083570"," sculptor ",920,6,3,NA,NA,NA,1351,4,3,0.263345178440077
"528","Taunay, Auguste",1768,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q2957974"," sculptor ",6082,13,4,NA,NA,NA,3095,14,4,0.667928905003941
"529","Thomire, Pierre-Philippe",1751,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3383483"," sculptor ",6984,33,6,NA,NA,NA,19285,33,6,1.47918949396476
"530","Vass%C3%A9, Louis-Claude",1716,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q953745"," sculptor ",1582,9,3,NA,NA,NA,6734,27,3,0.557452067947375
"531","Verdiguier, Miguel",1706,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3066516"," sculptor ",2646,5,4,NA,NA,NA,13338,16,4,0.834999693930287
"532","Vinache, Jean-Joseph",1696,"France","https://www.wikidata.org/wiki/Special:EntityPage/Q3166548"," sculptor ",4411,14,4,NA,NA,NA,3452,8,4,0.585650522818806
"533","Anreith, Anton",1754,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q215906"," sculptor ",12260,16,6,NA,NA,NA,NA,NA,NA,0.717179999634431
"534","Asam, Egid",1692,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q639579"," sculptor ",3090,37,9,NA,NA,NA,NA,NA,NA,0.46313016709641
"535","Bardou, Emanuel",1744,"Swiss","https://www.wikidata.org/wiki/Special:EntityPage/Q1334601"," sculptor ",2518,3,2,NA,NA,NA,NA,NA,NA,0.126291728667097
"536"," Christian ,  Johann ",1706,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q882361"," wood carver ",3259,20,4,NA,NA,NA,NA,NA,NA,0.263363029917397
"537","Ebenhech, Georg",1710,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1277861"," sculptor ",843,8,2,NA,NA,NA,NA,NA,NA,0.0636432315496105
"538","Younger, Franz",1735,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q834175"," sculptor ",1400,16,3,NA,NA,NA,NA,NA,NA,0.139275419748462
"539"," Günther ,  Ignaz ",1725,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q525374"," sculptor ",4117,42,8,NA,NA,NA,6126,22,8,1.05174116617594
"540","K%C3%A4ndler, Johann",1706,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q73593"," sculptor ",6784,38,7,NA,NA,NA,2757,13,7,0.948160885103059
"541","Messerschmidt, Franz",1736,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q701769"," sculptor ",9332,50,16,NA,NA,NA,10040,15,16,1.95750343399553
"542","Nahl, Johann",1710,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q466047"," sculptor ",3070,16,6,NA,NA,NA,NA,NA,NA,0.314905712721332
"543","Ohmacht, Landolin",1760,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q314785"," sculptor ",1759,20,4,NA,NA,NA,8224,14,4,0.657374481074451
"544"," Rauch ,  Christian ",1777,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q714972"," sculptor ",6526,114,19,NA,NA,NA,3051,43,19,2.06463753269827
"545"," Schadow ,  Johann ",1764,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q51989"," sculptor ",5000,101,24,NA,NA,NA,3454,42,24,2.33037244409782
"546"," Straub ,  Johann ",1704,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q261984"," sculptor ",4257,30,4,NA,NA,NA,3780,18,4,0.661303186634618
"547","Tieck, Christian",1776,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q481489"," sculptor ",3143,28,9,NA,NA,NA,5402,13,9,0.992354772085465
"548"," Wagner ,  Johann ",1730,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q328057"," sculptor ",3742,25,7,NA,NA,NA,4127,141,7,1.31450569327896
"549","Acquisti, Luigi",1745,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3839246"," sculptor ",5788,17,5,NA,NA,NA,NA,NA,NA,0.401838685062843
"550","Albacini, Carlo",1739,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5041439"," sculptor ",7011,9,1,NA,NA,NA,NA,NA,NA,0.301593210403656
"551"," Angelini ,  Giuseppe ",1735,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5557066"," sculptor ",918,6,4,NA,NA,NA,NA,NA,NA,0.131010539878351
"552"," Graziani ,  Giovanni ",1762,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3766051"," sculptor ",1563,6,2,NA,NA,NA,NA,NA,NA,0.0908912826649028
"553","Bernardi, Giuseppe",1694,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3770097"," sculptor ",2425,13,3,NA,NA,NA,NA,NA,NA,0.177739978926273
"554","Bernero, Giovanni",1736,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q944508"," sculptor ",1530,13,3,NA,NA,NA,NA,NA,NA,0.138563103323746
"555","Bonazza, Antonio",1698,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2857215"," sculptor ",1228,16,3,NA,NA,NA,1682,10,3,0.331401370287173
"556","Bracci, Pietro",1700,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q1111180"," sculptor ",4725,38,10,NA,NA,NA,3689,19,10,1.12116388077076
"557"," Canova ,  Antonio ",1757,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5547"," sculptor ",33814,513,50,NA,NA,NA,17465,308,50,7.74924015345826
"558","Carradori, Francesco",1747,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q17510939"," sculptor ",1415,5,2,NA,NA,NA,NA,NA,NA,0.0822786011766453
"559","Cavaceppi, Bartolomeo",1715,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3635356"," sculptor ",8825,32,4,NA,NA,NA,NA,NA,NA,0.532615049713444
"560","Ceracchi, Giuseppe",1751,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3108014"," sculptor ",10532,48,5,NA,NA,NA,3440,16,5,1.02622504568823
"561","Collino, Ignazio",1736,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5992880"," sculptor ",3550,12,3,NA,NA,NA,NA,NA,NA,0.224850384188872
"562"," Corradini ,  Antonio ",1668,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q601707"," sculptor ",8333,29,12,NA,NA,NA,1571,17,12,1.32519547290914
"563","Maria, Giacomo",1762,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3762068"," sculptor ",1175,5,3,NA,NA,NA,1114,5,3,0.268584563356788
"564"," Ferrari ,  Giovanni ",1744,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3767219"," sculptor ",2435,7,3,NA,NA,NA,2908,9,3,0.400387989676761
"565","Finali, Giovanni",1709,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q23612142"," sculptor ",1852,3,2,NA,NA,NA,NA,NA,NA,0.0971388804533734
"566","Franchi, Giuseppe",1731,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5565413"," sculptor ",1911,10,2,NA,NA,NA,6525,7,2,0.421528735485073
"567","Franzoni, Francesco",1734,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5479176"," sculptor ",2852,9,1,NA,NA,NA,NA,NA,NA,0.119541114726661
"568","Gai, Antonio",1686,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q15378563"," sculptor ",1882,5,4,NA,NA,NA,NA,NA,NA,0.171073484837032
"569","Isopi, Antonio",1758,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q602546"," sculptor ",7312,3,3,NA,NA,NA,NA,NA,NA,0.370316143888715
"570","Laguidara, Giuseppe",1697,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q20741620"," sculptor ",1161,2,1,NA,NA,NA,NA,NA,NA,0.0305809995941605
"571","Ludovisi, Bernardino",1693,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4893857"," sculptor ",7697,13,2,NA,NA,NA,NA,NA,NA,0.374335038358329
"572","Maini, Giovanni",1690,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q740440"," sculptor ",3714,21,5,NA,NA,NA,4623,10,5,0.685256177178745
"573","Marabitti, Ignazio",1719,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q470547"," sculptor ",891,11,4,NA,NA,NA,NA,NA,NA,0.140500021523953
"574","Mattielli, Lorenzo",1687,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q1455126"," sculptor ",7724,19,4,NA,NA,NA,NA,NA,NA,0.456675406702276
"575","Montauti, Antonio",1685,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2857366"," sculptor ",1618,5,2,NA,NA,NA,1149,6,2,0.222632733212057
"576","Monti, Gaetano",1750,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5516700"," sculptor ",1112,15,1,NA,NA,NA,NA,NA,NA,0.0561816404344844
"577"," Monti ,  Gaetano ",1776,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3757048"," sculptor ",2101,8,2,NA,NA,NA,NA,NA,NA,0.118709722619978
"578","Morlaiter, Giovanni",1699,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q339474"," sculptor ",3265,31,6,NA,NA,NA,NA,NA,NA,0.355455518179142
"579","Pacetti, Camillo",1758,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3651558"," sculptor ",2379,11,3,NA,NA,NA,NA,NA,NA,0.171457877291246
"580","Pacetti, Vincenzo",1746,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7932250"," sculptor ",5750,19,2,NA,NA,NA,NA,NA,NA,0.301914543675399
"581"," Pennino ,  Filippo ",1755,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q16853952"," sculptor ",1600,4,2,NA,NA,NA,NA,NA,NA,0.0882423437952498
"582","Persico, Paolo",1729,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q7132228"," sculptor ",1761,5,2,NA,NA,NA,NA,NA,NA,0.0974240748732648
"583","Picano, Giuseppe",1716,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q28733186"," sculptor ",1675,3,3,NA,NA,NA,2565,2,3,0.321191480475425
"584","Pi%C3%B2, Angelo",1690,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4762940"," sculptor ",4889,21,2,NA,NA,NA,3267,4,2,0.460022169000838
"585"," Piranesi ,  Giovanni ",1720,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q316307"," painter ",20294,334,33,NA,NA,NA,NA,NA,NA,2.67031451717278
"586","Pizzi, Angelo",1775,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q4762938"," sculptor ",1241,7,2,NA,NA,NA,2101,7,2,0.244567621542919
"587","Plura, Carlo",1663,"Swiss-Italian","https://www.wikidata.org/wiki/Special:EntityPage/Q3659446"," sculptor ",2123,5,2,NA,NA,NA,NA,NA,NA,0.113269917295739
"588"," Queirolo ,  Francesco ",1704,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3750515"," sculptor ",1830,10,5,NA,NA,NA,2591,7,5,0.503109539025834
"589","Righi, Tommaso",1727,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3992843"," sculptor ",1911,11,5,NA,NA,NA,NA,NA,NA,0.219324963534468
"590"," Robba ,  Francesco ",1698,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q976087"," sculptor ",5101,27,10,NA,NA,NA,NA,NA,NA,0.563991489323617
"591","Schiaffino, Francesco",1688,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q3081010"," sculptor ",2343,26,3,NA,NA,NA,2979,20,3,0.480730450145951
"592","Spinazzi, Innocenzo",1726,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2268718"," sculptor ",2308,18,6,NA,NA,NA,2113,6,6,0.592308319814789
"593","Susali, Gaetano",1724,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q5516708"," sculptor ",1195,5,1,NA,NA,NA,NA,NA,NA,0.0384720954588924
"594","Valle, Filippo",1698,"Italy","https://www.wikidata.org/wiki/Special:EntityPage/Q2705609"," sculptor ",3525,26,7,NA,NA,NA,2681,9,7,0.762357315946902
"595"," Álvarez ,  Manuel ",1727,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2778298"," sculptor ",721,10,5,NA,NA,NA,NA,NA,NA,0.165100768774888
"596","Carmona, Luis",1708,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2857470"," sculptor ",1866,12,2,NA,NA,NA,NA,NA,NA,0.116960140055366
"597"," Carnicero ,  Alejandro ",1693,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q5664848"," sculptor ",3531,5,3,NA,NA,NA,NA,NA,NA,0.209078800908243
"598"," Fernández ,  Sebastián ",1700,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q6122896"," sculptor ",596,5,2,NA,NA,NA,NA,NA,NA,0.0464284770219306
"599"," López ,  Roque ",1747,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q6112076"," sculptor ",2265,10,2,NA,NA,NA,NA,NA,NA,0.130157043608188
"600"," Ramírez de Arellano ,  José ",1705,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q5944864"," sculptor ",2122,13,2,NA,NA,NA,NA,NA,NA,0.130300310443146
"601"," Ramírez ,  Juan ",1680,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q9015916"," sculptor ",1144,9,4,NA,NA,NA,NA,NA,NA,0.147306060453346
"602","Salzillo, Francisco",1707,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2628789"," sculptor ",6619,39,7,NA,NA,NA,NA,NA,NA,0.553520914266561
"603","Tom%C3%A9, Narciso",1690,"Iberia","https://www.wikidata.org/wiki/Special:EntityPage/Q2739760"," architect ",1494,21,10,NA,NA,NA,4716,3,10,0.915797126308462
"604","Behzat, %C4%B0sa",1815,"Turkish","https://www.wikidata.org/wiki/Special:EntityPage/Q6020724"," sculptor ",6568,5,2,NA,NA,NA,NA,NA,NA,0.307841103947396
"605"," Börjesson ,  John ",1835,"Scandinavia","https://www.wikidata.org/wiki/Special:EntityPage/Q4992397"," sculptor ",1033,7,4,NA,NA,NA,NA,NA,NA,0.138178710869532
"606","Breymann, Adolf",1839,"Germany","https://www.wikidata.org/wiki/Special:EntityPage/Q361048"," sculptor ",2586,6,4,NA,NA,NA,NA,NA,NA,0.204023979548759
